"match_id","match_name","match_date","match_startdate_utc","round_name","round_number","round_code","match_status_code","match_type_code","season_id","competition_id","venue_id","venue_code","venue_name","home_squad_id","home_squad_code","home_squad_name","home_squad_score_goals","home_squad_score_behinds","home_squad_score_points","away_squad_id","away_squad_code","away_squad_name","away_squad_score_goals","away_squad_score_behinds","away_squad_score_points","person_id","person_fullname","person_displayname","jumpernumber","player_squad_id","player_squad_code","age_match","selected_position_code","selected_position_name","player_id","player_firstname","player_surname","player_dob","player_height","player_jumpernumber","participation_position_code","match_played","player_position_id","position_name","position_code","disposals","kicks","handballs","marks","tackles","clearances","free_kicks","pressure_acts","inside_50s","rebound_50s","metres_gained","turnovers","goals","behinds","time_on_ground"
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1008089","Isaac Quaynor","I.Quaynor","3","40","COLL","26.10","FB","Full Back","1008089","Isaac","Quaynor","2000-01-15T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","992010","Brayden Maynard","B.Maynard","4","40","COLL","29.40","BP","Back Pocket","992010","Brayden","Maynard","1996-09-20T00:00:00Z","189","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1005054","Josh Daicos","J.Daicos","7","40","COLL","27.30","OB","On Ball","1005054","Josh","Daicos","1998-11-26T00:00:00Z","178","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1000860","Lachie Schultz","L.Schultz","8","40","COLL","28.20","FF","Full Forward","1000860","Lachie","Schultz","1997-11-30T00:00:00Z","178","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","994295","Dan Houston","D.Houston","9","40","COLL","28.80","CHB","Centre Half Back","994295","Dan","Houston","1997-05-12T00:00:00Z","186","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","297504","Daniel McStay","D.McStay","11","40","COLL","30.70","FP","Forward Pocket","297504","Daniel","McStay","1995-06-24T00:00:00Z","196","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","998205","Harry Perryman","H.Perryman","12","40","COLL","27.20","HBF","Half Back Flank","998205","Harry","Perryman","1998-12-19T00:00:00Z","187","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1027673","Harry DeMattia","H.DeMattia","13","40","COLL","20.50","W","Wing","1027673","Harry","DeMattia","2005-09-11T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","990291","Darcy Cameron","D.Cameron","14","40","COLL","30.60","RK","Ruck","990291","Darcy","Cameron","1995-07-18T00:00:00Z","204","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1012873","Wil Parker","W.Parker","15","40","COLL","23.80","HBF","Half Back Flank","1012873","Wil","Parker","2002-05-29T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1022915","Edward Allan","E.Allan","16","40","COLL","21.80","INT","Interchange","1022915","Edward","Allan","2004-05-26T00:00:00Z","194","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","991773","Billy Frampton","B.Frampton","17","40","COLL","29.30","BP","Back Pocket","991773","Billy","Frampton","1996-11-20T00:00:00Z","201","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1042013","Tyan Prindable","T.Prindable","18","40","COLL","19.10","INT","Interchange","1042013","Tyan","Prindable","2007-01-25T00:00:00Z","181","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1032017","Tew Jiath","T.Jiath","19","40","COLL","21.00","INT","Interchange","1032017","Tew","Jiath","2005-03-02T00:00:00Z","188","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1022844","Oscar Steene","O.Steene","21","40","COLL","22.50","INT","Interchange","1022844","Oscar","Steene","2003-08-23T00:00:00Z","201","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1029000","Joel Cochran","J.Cochran","27","40","COLL","19.90","INT","Interchange","1029000","Joel","Cochran","2006-03-28T00:00:00Z","195","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1027382","Charlie West","C.West","29","40","COLL","20.10","INT","Interchange","1027382","Charlie","West","2006-02-01T00:00:00Z","194","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1004757","Beau McCreery","B.McCreery","31","40","COLL","24.90","OB","On Ball","1004757","Beau","McCreery","2001-04-19T00:00:00Z","186","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1037021","Sam Swadling","S.Swadling","32","40","COLL","19.10","INT","Interchange","1037021","Sam","Swadling","2007-01-16T00:00:00Z","187","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","998480","Lachlan Sullivan","L.Sullivan","33","40","COLL","28.40","HFF","Half Forward Flank","998480","Lachlan","Sullivan","1997-09-25T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1009392","Jack Buller","J.Buller","34","40","COLL","24.80","FFP","Forward Pocket","1009392","Jack","Buller","2001-05-16T00:00:00Z","199","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1015332","Harvey Harrison","H.Harrison","36","40","COLL","22.30","HFF","Half Forward Flank","1015332","Harvey","Harrison","2003-11-10T00:00:00Z","181","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1032922","William Hayes","W.Hayes","39","40","COLL","19.80","INT","Interchange","1032922","William","Hayes","2006-05-16T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1017124","Ned Long","N.Long","44","40","COLL","23.10","OB","On Ball","1017124","Ned","Long","2003-02-05T00:00:00Z","194","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1027501","Roan Steele","R.Steele","45","40","COLL","24.40","W","Wing","1027501","Roan","Steele","2001-10-22T00:00:00Z","183","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1033060","Lachy Dovaston","L.Dovaston","1","100","NM","18.80","INT","Interchange","1033060","Lachy","Dovaston","2007-05-29T00:00:00Z","177","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1028495","Finn O'Sullivan","F.O'Sullivan","2","100","NM","19.80","HBF","Half Back Flank","1028495","Finn","O'Sullivan","2006-05-30T00:00:00Z","183","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1023518","Harry Sheezel","H.Sheezel","3","100","NM","21.40","CHB","Centre Half Back","1023518","Harry","Sheezel","2004-10-13T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","295136","Caleb Daniel","C.Daniel","5","100","NM","29.60","HBF","Half Back Flank","295136","Caleb","Daniel","1996-07-07T00:00:00Z","171","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1023494","Zane Duursma","Z.Duursma","7","100","NM","20.50","INT","Interchange","1023494","Zane","Duursma","2005-08-28T00:00:00Z","190","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1006058","Bailey Scott","B.Scott","8","100","NM","25.60","INT","Interchange","1006058","Bailey","Scott","2000-07-09T00:00:00Z","186","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1002267","Luke Davies-Uniacke","L.Davies-Uniacke","9","100","NM","26.70","OB","On Ball","1002267","Luke","Davies-Uniacke","1999-06-08T00:00:00Z","188","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","993998","Jy Simpkin","J.Simpkin","12","100","NM","28.00","W","Wing","993998","Jy","Simpkin","1998-03-05T00:00:00Z","183","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1029281","Luke Urquhart","L.Urquhart","14","100","NM","19.40","INT","Interchange","1029281","Luke","Urquhart","2006-09-19T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1004848","Dylan Stephens","D.Stephens","15","100","NM","25.10","W","Wing","1004848","Dylan","Stephens","2001-01-08T00:00:00Z","184","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","997933","Griffin Logue","G.Logue","19","100","NM","27.90","BP","Back Pocket","997933","Griffin","Logue","1998-04-13T00:00:00Z","193","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1001017","Nick Larkey","N.Larkey","20","100","NM","27.70","FF","Full Forward","1001017","Nick","Larkey","1998-06-06T00:00:00Z","198","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1000061","Callum Coleman-Jones","C.Coleman-Jones","21","100","NM","26.70","INT","Interchange","1000061","Callum","Coleman-Jones","1999-06-13T00:00:00Z","200","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1011659","Tom Powell","T.Powell","24","100","NM","24.00","OB","On Ball","1011659","Tom","Powell","2002-03-02T00:00:00Z","184","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1002947","Paul Curtis","P.Curtis","25","100","NM","23.00","FP","Forward Pocket","1002947","Paul","Curtis","2003-03-04T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","290778","Luke Parker","L.Parker","26","100","NM","33.30","OB","On Ball","290778","Luke","Parker","1992-10-25T00:00:00Z","183","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","290838","Jack Darling","J.Darling","27","100","NM","33.70","CHF","Centre Half Forward","290838","Jack","Darling","1992-06-13T00:00:00Z","191","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1015781","Charlie Comben","C.Comben","30","100","NM","24.60","BP","Back Pocket","1015781","Charlie","Comben","2001-07-20T00:00:00Z","199","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1002138","Toby Pink","T.Pink","32","100","NM","27.60","FB","Full Back","1002138","Toby","Pink","1998-08-11T00:00:00Z","194","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1015883","Tom Blamires","T.Blamires","34","100","NM","23.50","FFP","Forward Pocket","1015883","Tom","Blamires","2002-08-13T00:00:00Z","181","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1020979","Cooper Harvey","C.Harvey","37","100","NM","21.60","INT","Interchange","1020979","Cooper","Harvey","2004-07-12T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1004965","Tristan Xerri","T.Xerri","38","100","NM","27.00","RK","Ruck","1004965","Tristan","Xerri","1999-03-15T00:00:00Z","202","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1023530","Jacob Konstanty","J.Konstanty","41","100","NM","21.30","HFF","Half Forward Flank","1023530","Jacob","Konstanty","2004-11-09T00:00:00Z","177","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","998484","Cameron Zurhaar","C.Zurhaar","44","100","NM","27.80","HFF","Half Forward Flank","998484","Cameron","Zurhaar","1998-05-22T00:00:00Z","190","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1023144","Robert Hansen Jr","R.Hansen Jr","46","100","NM","22.00","INT","Interchange","1023144","Robert","Hansen Jr","2004-03-13T00:00:00Z","182","","","","","","","","","","","","","","","","","","","","",""
"183174241","North Melbourne v Collingwood","2026-03-01T00:00:00Z","2026-03-01T04:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","313","MARS","Mars Stadium","100","NM","North Melbourne","12","18","90","40","COLL","Collingwood","14","5","89","1031988","Cooper Trembath","C.Trembath","47","100","NM","20.40","INT","Interchange","1031988","Cooper","Trembath","2005-10-17T00:00:00Z","193","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1001299","Connor Rozee","C.Rozee","1","110","PA","26.10","OB","On Ball","1001299","Connor","Rozee","2000-01-22T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1005326","Jackson Mead","J.Mead","3","110","PA","24.40","INT","Interchange","1005326","Jackson","Mead","2001-09-30T00:00:00Z","184","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1004998","Todd Marshall","T.Marshall","4","110","PA","27.40","BP","Back Pocket","1004998","Todd","Marshall","1998-10-08T00:00:00Z","198","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1028529","Joe Berry","J.Berry","5","110","PA","19.90","HFF","Half Forward Flank","1028529","Joe","Berry","2006-04-18T00:00:00Z","180","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1002253","Kane Farrell","K.Farrell","6","110","PA","27.00","HBF","Half Back Flank","1002253","Kane","Farrell","1999-03-17T00:00:00Z","182","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1013462","Jase Burgoyne","J.Burgoyne","7","110","PA","22.60","INT","Interchange","1013462","Jase","Burgoyne","2003-07-15T00:00:00Z","186","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1006121","Zak Butters","Z.Butters","9","110","PA","25.50","OB","On Ball","1006121","Zak","Butters","2000-09-08T00:00:00Z","181","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1004530","Jacob Wehr","J.Wehr","15","110","PA","27.70","W","Wing","1004530","Jacob","Wehr","1998-07-05T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1032053","Jack Whitlock","J.Whitlock","17","110","PA","19.80","FFP","Forward Pocket","1032053","Jack","Whitlock","2006-05-16T00:00:00Z","200","","","","","","","","","","","","","","","","","","","","",""
"183174801","West Coast Eagles v Port Adelaide","2026-03-01T00:00:00Z","2026-03-01T07:10:00Z","Pre-Season Round 1","1","P01","COMP","REG","2026","2026012989","463","MRP","Mineral Resources Park","150","WCE","West Coast Eagles","9","13","67","110","PA","Port Adelaide","22","8","140","1011640","Jason Horne-Francis","J.Horne-Francis","18","110","PA","22.70","INT","Interchange","1011640","Jason","Horne-Francis","2003-06-21T00:00:00Z","185","","","","","","","","","","","","","","","","","","","","",""
