"season_id","competition_code","competition_name","season_start_year","season_end_year","match_id","phase_name","phase_code","round_id","round_number","round_name","round_order","match_type_code","match_type_name","status_code","status_name","match_date","match_time","match_utc_start","venue_id","venue_code","venue_name","venue_timezone","home_squad_id","home_squad_code","home_squad_name","home_goals","home_behinds","home_points","away_squad_id","away_squad_code","away_squad_name","away_goals","away_behinds","away_points","winning_squad_id","match_trx_id","rotation_period","rotation_period_secs","rotation_squad_id","rotation_squad_code","rotation_squad_name","off_reason","off_reason_code","off_person_id","off_display_name","off_fullname","off_jumper_number","off_date_of_birth","off_match_age","off_height","off_selected_position_id","off_selected_position_code","off_selected_position_name","off_season_position_id","off_season_position_code","off_season_position_name","on_person_id","on_display_name","on_fullname","on_jumper_number","on_date_of_birth","on_match_age","on_height","on_selected_position_id","on_selected_position_code","on_selected_position_name","on_season_position_id","on_season_position_code","on_season_position_name"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3309","1","1195","50","ESS","Essendon","Regular","REG","1015810","S.Durham","Sam Durham","22","2001-07-09T00:00:00Z","23.7","185","4157","OB","On Ball","2000","M","Mid","992016","Z.Merrett","Zach Merrett","7","1995-10-03T00:00:00Z","29.4","179","4158","OB","On Ball","2000","M","Mid"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3409","1","1199","80","HAW","Hawthorn","Regular","REG","1006314","D.Moore","Dylan Moore","13","1999-08-04T00:00:00Z","25.6","177","4147","W","Wing","1200","GF","Gen Fwd","1005144","M.D'Ambrosio","Massimo D'Ambrosio","16","2003-06-05T00:00:00Z","21.8","178","4143","BP","Back Pocket","4467","W","Wing"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3509","1","1255","50","ESS","Essendon","Regular","REG","1011755","H.Jones","Harrison Jones","23","2001-02-25T00:00:00Z","24","196","4153","FFP","Forward Pocket","2010","MF","Mid-Fwd","1015873","A.Perkins","Archie Perkins","16","2002-03-26T00:00:00Z","23","188","4152","HFF","Half Forward Flank","1200","GF","Gen Fwd"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3609","1","1285","50","ESS","Essendon","Regular","REG","1027899","N.Caddy","Nate Caddy","30","2005-07-14T00:00:00Z","19.7","193","4150","HFF","Half Forward Flank","1100","KF","Key Fwd","1011954","N.Bryan","Nick Bryan","24","2001-10-22T00:00:00Z","23.4","203","4161","INT","Interchange","4000","RK","Ruck"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3709","1","1289","80","HAW","Hawthorn","Regular","REG","990290","T.Barrass","Tom Barrass","37","1995-10-08T00:00:00Z","29.4","197","4141","BP","Back Pocket","3100","KD","Key Def","297566","J.Sicily","James Sicily","6","1995-01-06T00:00:00Z","30.2","188","4149","W","Wing","3200","GD","Gen Def"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3809","1","1293","50","ESS","Essendon","Regular","REG","998102","A.McGrath","Andrew McGrath","1","1998-06-02T00:00:00Z","26.8","180","4141","BP","Back Pocket","3200","GD","Gen Def","1001026","J.Ridley","Jordan Ridley","14","1998-10-20T00:00:00Z","26.4","195","4143","BP","Back Pocket","3200","GD","Gen Def"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3909","1","1366","80","HAW","Hawthorn","Regular","REG","994077","M.Chol","Mabior Chol","18","1997-01-29T00:00:00Z","28.1","200","4154","FF","Full Forward","1100","KF","Key Fwd","1012857","J.Ginnivan","Jack Ginnivan","33","2002-12-09T00:00:00Z","22.3","185","4153","FFP","Forward Pocket","1200","GF","Gen Fwd"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","4009","1","1460","80","HAW","Hawthorn","Regular","REG","1017094","C.Macdonald","Connor Macdonald","31","2003-01-13T00:00:00Z","22.2","185","4150","HFF","Half Forward Flank","1200","GF","Gen Fwd","1006314","D.Moore","Dylan Moore","13","1999-08-04T00:00:00Z","25.6","177","4147","W","Wing","1200","GF","Gen Fwd"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","4109","1","1561","80","HAW","Hawthorn","Regular","REG","1023482","C.Mackenzie","Cam Mackenzie","28","2004-01-21T00:00:00Z","21.1","188","4162","INT","Interchange","2000","M","Mid","1020895","J.Newcombe","Jai Newcombe","3","2001-08-02T00:00:00Z","23.6","187","4157","OB","On Ball","2000","M","Mid"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","4209","1","1613","50","ESS","Essendon","Regular","REG","1023785","E.Tsatas","Elijah Tsatas","5","2004-10-18T00:00:00Z","20.4","187","4159","INT","Interchange","2000","M","Mid","1015810","S.Durham","Sam Durham","22","2001-07-09T00:00:00Z","23.7","185","4157","OB","On Ball","2000","M","Mid"
