"player","position","round","distance_m","hs_dist","sprints","player_load","max_vel","m_per_min","accels","decels","hmld","field_min","activity_id","athlete_id","period_id"
"Jai Serong","Hybrid","Round 23 v Melbourne","3703.84448","308.81","9","413.52948","7.26829","131.36685","30","0","1249.73999","1691.6799998283386","94a2b105-2482-4bba-a7d7-127375bd0809","da56f5d2-e45f-4bc2-967d-79efd34c0cd2","56b92e45-d986-4927-8d1a-639637223d60"
"D Grainger-Barras","Hybrid","Round 23 v Melbourne","2775.80151","259.1","5","269.28113","7.32885","128.27278","16","0","1036.89001","1798.75","94a2b105-2482-4bba-a7d7-127375bd0809","de6c0446-6146-4d72-b65b-eefbab334af6","3ab76dfd-342a-4c9d-a500-efd9ad5f4d80"
"D Grainger-Barras","Hybrid","Round 23 v Melbourne","2120.62646","146.84","4","221.38248","7.87252","128.87951","19","0","835.47998","1640.25","94a2b105-2482-4bba-a7d7-127375bd0809","de6c0446-6146-4d72-b65b-eefbab334af6","5578600d-9764-425d-8a84-34aaa831a2ae"
"D Grainger-Barras","Hybrid","Round 23 v Melbourne","2721.42676","221.64001000000002","5","262.39877","7.18424","121.46696","14","0","1097.19995","1783.8700001239777","94a2b105-2482-4bba-a7d7-127375bd0809","de6c0446-6146-4d72-b65b-eefbab334af6","9d503672-2b56-4b61-a7d4-b38b4bb744f0"
"D Grainger-Barras","Hybrid","Round 23 v Melbourne","2608.17041","238.48000000000002","5","251.95494","7.75878","125.44809","16","0","1018.40002","1691.6799998283386","94a2b105-2482-4bba-a7d7-127375bd0809","de6c0446-6146-4d72-b65b-eefbab334af6","56b92e45-d986-4927-8d1a-639637223d60"
"Luke Breust","Forward","Round 23 v Melbourne","3064.9104","253.41000000000003","8","334.93585","7.04267","127.17998","22","0","1204.46997","1798.75","94a2b105-2482-4bba-a7d7-127375bd0809","ee01af18-5e25-44f8-ad1e-e1852412a21f","3ab76dfd-342a-4c9d-a500-efd9ad5f4d80"
"Luke Breust","Forward","Round 23 v Melbourne","3001.92432","269.19999","5","315.28644","8.16322","128.66401","12","0","1186.90991","1640.25","94a2b105-2482-4bba-a7d7-127375bd0809","ee01af18-5e25-44f8-ad1e-e1852412a21f","5578600d-9764-425d-8a84-34aaa831a2ae"
"Luke Breust","Forward","Round 23 v Melbourne","3792.11328","179.14","7","369.38934","6.77056","127.54674","20","0","1573.88","1783.8700001239777","94a2b105-2482-4bba-a7d7-127375bd0809","ee01af18-5e25-44f8-ad1e-e1852412a21f","9d503672-2b56-4b61-a7d4-b38b4bb744f0"
"Luke Breust","Forward","Round 23 v Melbourne","2917.68628","194.87","4","281.35858","7.74377","129.44195","18","0","996.81","1691.6799998283386","94a2b105-2482-4bba-a7d7-127375bd0809","ee01af18-5e25-44f8-ad1e-e1852412a21f","56b92e45-d986-4927-8d1a-639637223d60"
"Conor Nash","Back","Round 23 v Melbourne","3294.00049","110.92999999999999","4","298.48227","6.56823","154.01642","8","0","1461.39001","1798.75","94a2b105-2482-4bba-a7d7-127375bd0809","ee799c04-c79f-41c9-bd53-176bb21a7077","3ab76dfd-342a-4c9d-a500-efd9ad5f4d80"
"Conor Nash","Back","Round 23 v Melbourne","3510.60864","222.34999","5","314.8172","6.74558","155.50869","29","0","1381.12","1640.25","94a2b105-2482-4bba-a7d7-127375bd0809","ee799c04-c79f-41c9-bd53-176bb21a7077","5578600d-9764-425d-8a84-34aaa831a2ae"
"Conor Nash","Back","Round 23 v Melbourne","3321.07129","204.85000000000002","5","303.5043","7.3019","137.83238","22","0","1250.15002","1783.8700001239777","94a2b105-2482-4bba-a7d7-127375bd0809","ee799c04-c79f-41c9-bd53-176bb21a7077","9d503672-2b56-4b61-a7d4-b38b4bb744f0"
"Conor Nash","Back","Round 23 v Melbourne","3451.75537","205.14","4","316.18948","7.40568","145.55361","25","0","1413.69995","1691.6799998283386","94a2b105-2482-4bba-a7d7-127375bd0809","ee799c04-c79f-41c9-bd53-176bb21a7077","56b92e45-d986-4927-8d1a-639637223d60"
"Josh Weddle","Hybrid","Round 23 v Melbourne","3816.60425","597.70002","13","335.66144","7.41252","159.16555","22","0","1313.02002","1798.75","94a2b105-2482-4bba-a7d7-127375bd0809","eedc79b6-c40e-445e-8f0f-78f5c4d301aa","3ab76dfd-342a-4c9d-a500-efd9ad5f4d80"
"Josh Weddle","Hybrid","Round 23 v Melbourne","3124.29639","265.97999","8","287.46024","8.31544","149.50813","24","0","1080.46997","1640.25","94a2b105-2482-4bba-a7d7-127375bd0809","eedc79b6-c40e-445e-8f0f-78f5c4d301aa","5578600d-9764-425d-8a84-34aaa831a2ae"
"Josh Weddle","Hybrid","Round 23 v Melbourne","3035.77051","182.23000000000002","4","277.94223","7.67978","134.64487","26","0","1116.80005","1783.8700001239777","94a2b105-2482-4bba-a7d7-127375bd0809","eedc79b6-c40e-445e-8f0f-78f5c4d301aa","9d503672-2b56-4b61-a7d4-b38b4bb744f0"
"Josh Weddle","Hybrid","Round 23 v Melbourne","3225.125","415.64","12","290.31683","8.61162","132.48494","20","0","1050.19995","1691.6799998283386","94a2b105-2482-4bba-a7d7-127375bd0809","eedc79b6-c40e-445e-8f0f-78f5c4d301aa","56b92e45-d986-4927-8d1a-639637223d60"
"Jack Ginnivan","Hybrid","Round 20 v Carlton","3133.23486","421.99998000000005","9","309.90469","7.41934","125.16584","51","0","970.30994","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","020880cf-4cc3-45b8-ade5-ced73183435f","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Jack Ginnivan","Hybrid","Round 20 v Carlton","3723.37329","477.99001000000004","13","391.80124","7.81678","129.47186","50","0","1315.52002","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","020880cf-4cc3-45b8-ade5-ced73183435f","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Jack Ginnivan","Hybrid","Round 20 v Carlton","2924.55127","441.74","8","291.54993","8.03914","125.89364","37","0","906.91003","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","020880cf-4cc3-45b8-ade5-ced73183435f","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Jack Ginnivan","Hybrid","Round 20 v Carlton","3160.2666","546.7499999999999","16","331.20276","7.25092","131.3585","50","0","1045.33997","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","020880cf-4cc3-45b8-ade5-ced73183435f","b364be3a-e01c-4e73-9696-1262ea802afb"
"Jack Gunston","Forward","Round 20 v Carlton","3584.93823","288.93001","8","359.13019","7.67866","125.60514","44","0","1311.30005","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Jack Gunston","Forward","Round 20 v Carlton","3321.61816","230.51","6","331.54233","7.86784","133.37689","39","0","1263.5","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Jack Gunston","Forward","Round 20 v Carlton","3225.67578","246.21999999999997","3","316.18457","7.69251","128.71383","26","0","1179.62","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Jack Gunston","Forward","Round 20 v Carlton","2976.93555","225.15000000000003","5","287.83337","7.80345","115.34114","40","0","1098.71997","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","b364be3a-e01c-4e73-9696-1262ea802afb"
"Karl Amon","Hybrid","Round 20 v Carlton","3826.53125","683.05999","15","373.15036","7.93833","139.72497","42","0","1373.58008","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","036695b3-12e6-43fb-a153-0dea34fd7c41","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Karl Amon","Hybrid","Round 20 v Carlton","3595.77295","377.48999000000003","11","343.99872","6.96477","135.90665","38","0","1364.39001","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","036695b3-12e6-43fb-a153-0dea34fd7c41","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Karl Amon","Hybrid","Round 20 v Carlton","3630.56055","435.87","8","341.12335","7.10492","132.23757","41","0","1348.60999","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","036695b3-12e6-43fb-a153-0dea34fd7c41","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Karl Amon","Hybrid","Round 20 v Carlton","2440.97266","291.6","5","236.88025","7.63318","134.38149","20","0","955.92999","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","036695b3-12e6-43fb-a153-0dea34fd7c41","b364be3a-e01c-4e73-9696-1262ea802afb"
"Will Day","Hybrid","Round 20 v Carlton","2919.47217","315.45000999999996","9","305.81247","8.77414","138.47846","49","0","1044.65002","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","09911943-d336-480e-bc5a-6f526913bbfb","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Will Day","Hybrid","Round 20 v Carlton","2253.53101","177.13","4","238.45584","7.03922","132.95168","35","0","817.69995","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","09911943-d336-480e-bc5a-6f526913bbfb","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Will Day","Hybrid","Round 20 v Carlton","3523.17871","294.58","8","381.60138","7.81819","129.13931","51","0","1294.44995","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","09911943-d336-480e-bc5a-6f526913bbfb","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Will Day","Hybrid","Round 20 v Carlton","2108.73438","41.53","0","236.83521","6.05019","125.68324","29","0","831.93005","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","09911943-d336-480e-bc5a-6f526913bbfb","b364be3a-e01c-4e73-9696-1262ea802afb"
"Jack Scrimshaw","Hybrid","Round 20 v Carlton","3278.76929","264.71","8","290.48755","7.43264","128.39289","35","0","1339.96997","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Jack Scrimshaw","Hybrid","Round 20 v Carlton","2957.18213","204.9","7","265.74579","7.25085","127.24171","31","0","1118.52002","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Jack Scrimshaw","Hybrid","Round 20 v Carlton","3300.99561","225.14000000000001","5","308.54761","7.41449","118.72661","41","0","1326.41003","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Jack Scrimshaw","Hybrid","Round 20 v Carlton","2539.50195","96.39","2","233.23706","6.94893","111.90849","33","0","933.85999","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","b364be3a-e01c-4e73-9696-1262ea802afb"
"Josh Ward","Hybrid","Round 20 v Carlton","3994.04102","506.28001","11","355.58981","7.93932","150.22157","45","0","1460.94006","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2794f857-7792-4f4b-b5fc-204ce195a191","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Josh Ward","Hybrid","Round 20 v Carlton","3241.12305","298.96999999999997","8","290.35089","7.20477","139.03636","45","0","1181.14001","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2794f857-7792-4f4b-b5fc-204ce195a191","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Josh Ward","Hybrid","Round 20 v Carlton","3255.5498","498.17001999999997","12","285.45111","7.06135","141.63185","38","0","1060.62","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2794f857-7792-4f4b-b5fc-204ce195a191","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Josh Ward","Hybrid","Round 20 v Carlton","3792.73828","304.79999","7","347.68018","7.56209","135.95506","47","0","1370.38","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2794f857-7792-4f4b-b5fc-204ce195a191","b364be3a-e01c-4e73-9696-1262ea802afb"
"Harry Morrison","Back","Round 20 v Carlton","3381.91309","446.94000000000005","11","330.66345","8.35958","145.43986","44","0","1241.37","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","28405012-6960-46d6-9664-4d4f08217ee7","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Harry Morrison","Back","Round 20 v Carlton","3801.32617","367.10999","8","372.49759","7.80354","144.52796","47","0","1511.55005","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","28405012-6960-46d6-9664-4d4f08217ee7","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Harry Morrison","Back","Round 20 v Carlton","3743.02441","629.7600100000001","12","363.70093","7.68799","137.05357","41","0","1296.78003","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","28405012-6960-46d6-9664-4d4f08217ee7","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Harry Morrison","Back","Round 20 v Carlton","2731.04395","294.19999","9","263.11853","7.11519","134.04226","30","0","899.84998","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","28405012-6960-46d6-9664-4d4f08217ee7","b364be3a-e01c-4e73-9696-1262ea802afb"
"James Sicily","Back","Round 20 v Carlton","3434.55908","530.0200100000001","13","323.88318","8.3434","122.60736","37","0","1188.40991","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","29708cec-1d8a-451d-a7da-18fca9557adc","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"James Sicily","Back","Round 20 v Carlton","3287.89404","229.27001","6","302.73282","7.11978","124.7462","35","0","1192.12","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","29708cec-1d8a-451d-a7da-18fca9557adc","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"James Sicily","Back","Round 20 v Carlton","2570.89551","247.64","5","257.3302","8.31102","117.42108","29","0","997.65002","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","29708cec-1d8a-451d-a7da-18fca9557adc","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"James Sicily","Back","Round 20 v Carlton","2821.56152","485.81","9","258.11316","8.16004","113.30435","34","0","861.62","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","29708cec-1d8a-451d-a7da-18fca9557adc","b364be3a-e01c-4e73-9696-1262ea802afb"
"Blake Hardwick","Back","Round 20 v Carlton","3455.92603","259.74","5","338.9986","7.47812","133.15924","52","0","1240.79004","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2ca83ae0-85a1-479e-bef1-d06af29b9200","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Blake Hardwick","Back","Round 20 v Carlton","3817.21777","427.2","12","360.36053","7.32675","132.73509","53","0","1329.91003","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2ca83ae0-85a1-479e-bef1-d06af29b9200","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Blake Hardwick","Back","Round 20 v Carlton","3114.91602","277.33","8","299.24628","7.86315","113.90894","47","0","1043.46997","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2ca83ae0-85a1-479e-bef1-d06af29b9200","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Blake Hardwick","Back","Round 20 v Carlton","3065.10938","231.21","8","287.28625","7.27881","109.87237","40","0","915.71997","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","2ca83ae0-85a1-479e-bef1-d06af29b9200","b364be3a-e01c-4e73-9696-1262ea802afb"
"Mitch Lewis","Back","Round 20 v Carlton","3323.39526","528.97","10","275.23499","7.52289","131.82409","36","0","992.22998","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","35159eb5-300f-48c1-b664-b6b12ef66fda","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Mitch Lewis","Back","Round 20 v Carlton","2039.73584","149.79000000000002","3","170.69318","7.54285","119.3363","27","0","674.73999","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","35159eb5-300f-48c1-b664-b6b12ef66fda","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Mitch Lewis","Back","Round 20 v Carlton","3258.35254","337.24","8","265.17963","7.626","129.25269","39","0","1252.93005","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","35159eb5-300f-48c1-b664-b6b12ef66fda","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Mitch Lewis","Back","Round 20 v Carlton","2890.58887","401.21000000000004","10","239.88953","6.91944","117.78451","35","0","844.91003","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","35159eb5-300f-48c1-b664-b6b12ef66fda","b364be3a-e01c-4e73-9696-1262ea802afb"
"Jarman Impey","Midfielder","Round 20 v Carlton","3767.22925","603.88002","18","404.26047","7.45262","127.99121","46","0","1262.72998","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","48b7449c-7b00-4728-8dcf-81959514acff","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Jarman Impey","Midfielder","Round 20 v Carlton","2923.29492","171.67999999999998","5","312.34302","8.07102","122.32895","42","0","1049.19995","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","48b7449c-7b00-4728-8dcf-81959514acff","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Jarman Impey","Midfielder","Round 20 v Carlton","3370.32275","509.3500000000001","15","365.84308","8.22066","127.05813","41","0","1193.32007","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","48b7449c-7b00-4728-8dcf-81959514acff","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Jarman Impey","Midfielder","Round 20 v Carlton","1951.18262","171.43","4","197.24854","6.95132","118.79467","25","0","564.35999","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","48b7449c-7b00-4728-8dcf-81959514acff","b364be3a-e01c-4e73-9696-1262ea802afb"
"Tom Barrass","Hybrid","Round 20 v Carlton","3117.42603","204.95999999999998","4","282.85254","7.52076","120.35774","29","0","1230.23999","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Tom Barrass","Hybrid","Round 20 v Carlton","2433.76221","132.89","5","209.97748","6.71914","125.244","22","0","849.92999","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Tom Barrass","Hybrid","Round 20 v Carlton","3461.49805","178.95","6","303.77515","6.78257","107.68666","38","0","1121.15002","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Tom Barrass","Hybrid","Round 20 v Carlton","2761.39258","218.17001","3","244.71179","7.7697","113.08609","27","0","885.28003","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","b364be3a-e01c-4e73-9696-1262ea802afb"
"Connor Macdonald","Hybrid","Round 20 v Carlton","3454.2959","630.56001","16","348.7879","8.50393","138.46538","38","0","1160.62","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","7381a6b2-b11c-4f42-85df-1b3b97b11693","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Connor Macdonald","Hybrid","Round 20 v Carlton","3183.0293","438.63998999999995","13","331.03836","7.35102","134.52262","42","0","1143.34998","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","7381a6b2-b11c-4f42-85df-1b3b97b11693","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Connor Macdonald","Hybrid","Round 20 v Carlton","3129.24609","424.37001","11","305.26459","7.30964","135.34314","34","0","1077.95996","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","7381a6b2-b11c-4f42-85df-1b3b97b11693","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Connor Macdonald","Hybrid","Round 20 v Carlton","3036.49316","335.37","9","310.30884","8.02315","133.15811","34","0","1015.34998","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","7381a6b2-b11c-4f42-85df-1b3b97b11693","b364be3a-e01c-4e73-9696-1262ea802afb"
"Lloyd Meek","Hybrid","Round 20 v Carlton","3567.56006","100.41","3","368.67804","7.47846","127.82372","45","0","1473.60999","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","78eb8442-e99a-445f-8154-59b764e0c73a","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Lloyd Meek","Hybrid","Round 20 v Carlton","3080.30029","147.1","2","321.28912","6.20123","125.26468","42","0","1140.19995","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","78eb8442-e99a-445f-8154-59b764e0c73a","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Lloyd Meek","Hybrid","Round 20 v Carlton","3325.38672","22.34","1","350.88177","6.60133","121.34824","29","0","1452.64001","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","78eb8442-e99a-445f-8154-59b764e0c73a","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Lloyd Meek","Hybrid","Round 20 v Carlton","2815.3418","265.76","4","270.41797","7.06273","133.70205","32","0","960.66998","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","78eb8442-e99a-445f-8154-59b764e0c73a","b364be3a-e01c-4e73-9696-1262ea802afb"
"Bailey Macdonald","Hybrid","Round 20 v Carlton","2758.7793","250.85","7","287.7756","7.84844","131.42259","48","0","940.84998","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8311e970-95e1-4e14-aebd-95f6b458bc6b","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Bailey Macdonald","Hybrid","Round 20 v Carlton","3559.37451","447.43001999999996","9","354.05872","8.20914","127.58987","41","0","1203.81006","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8311e970-95e1-4e14-aebd-95f6b458bc6b","b364be3a-e01c-4e73-9696-1262ea802afb"
"Calsher Dear","Hybrid","Round 20 v Carlton","3613.66016","429.30999","9","322.26373","7.63965","125.14335","52","0","1174.43994","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8abef924-5203-4e6c-967d-b809d768e3b4","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Calsher Dear","Hybrid","Round 20 v Carlton","2803.51074","309.31999","8","251.68997","7.43013","124.67251","32","0","878.55005","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8abef924-5203-4e6c-967d-b809d768e3b4","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Calsher Dear","Hybrid","Round 20 v Carlton","3136.97168","294.59001","6","281.01184","7.41659","114.79035","40","0","1021.52997","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8abef924-5203-4e6c-967d-b809d768e3b4","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Calsher Dear","Hybrid","Round 20 v Carlton","2718.8457","194.61","7","242.05688","6.9518","115.02986","30","0","857.71997","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8abef924-5203-4e6c-967d-b809d768e3b4","b364be3a-e01c-4e73-9696-1262ea802afb"
"Dylan Moore","Midfielder","Round 20 v Carlton","3830.93994","646.0800099999999","17","382.05023","8.34428","144.07898","59","0","1240.82996","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8b0242f4-3a3b-4651-949f-17da0062afba","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Dylan Moore","Midfielder","Round 20 v Carlton","4156.87305","553.28999","12","427.64215","7.84271","144.54583","49","0","1597.52002","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8b0242f4-3a3b-4651-949f-17da0062afba","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Dylan Moore","Midfielder","Round 20 v Carlton","3876.6875","621.40999","12","398.45612","7.58267","138.22111","52","0","1480.87","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8b0242f4-3a3b-4651-949f-17da0062afba","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Dylan Moore","Midfielder","Round 20 v Carlton","3326.32031","446.54999999999995","11","352.10938","7.67103","136.8612","50","0","1228.06006","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8b0242f4-3a3b-4651-949f-17da0062afba","b364be3a-e01c-4e73-9696-1262ea802afb"
"James Worpel","Midfielder","Round 20 v Carlton","3534.70508","405.17001","11","344.59375","7.39822","130.30851","50","0","1321.29004","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8efe86c2-4856-43ad-8822-2a8807b79d8b","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"James Worpel","Midfielder","Round 20 v Carlton","2870.88232","178.56","5","290.43634","7.67104","126.2546","41","0","989.25","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8efe86c2-4856-43ad-8822-2a8807b79d8b","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"James Worpel","Midfielder","Round 20 v Carlton","3282.354","275.86999000000003","8","338.6463","8.56307","117.9635","50","0","1257.54004","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8efe86c2-4856-43ad-8822-2a8807b79d8b","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"James Worpel","Midfielder","Round 20 v Carlton","2822.53027","91.48","2","285.19653","6.81457","123.77528","48","0","1150.54004","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","8efe86c2-4856-43ad-8822-2a8807b79d8b","b364be3a-e01c-4e73-9696-1262ea802afb"
"Jai Newcombe","Hybrid","Round 20 v Carlton","3913.58447","346.08","7","409.45276","8.012","133.46846","45","0","1253.06006","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","a5e3bb3d-7e57-4dff-9d50-d405f3e1a584","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Jai Newcombe","Hybrid","Round 20 v Carlton","3200.16211","170.68","5","348.75354","7.68411","141.19608","36","0","1193.57996","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","a5e3bb3d-7e57-4dff-9d50-d405f3e1a584","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Jai Newcombe","Hybrid","Round 20 v Carlton","832.47949","103.42","3","83.0542","6.99838","125.21313","9","0","252.13","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","a5e3bb3d-7e57-4dff-9d50-d405f3e1a584","d161fdd5-b213-4d59-98ff-7fde64da7c65"
