"season_id","competition_code","competition_name","season_start_year","season_end_year","match_id","phase_name","phase_code","round_id","round_number","round_name","round_order","match_type_code","match_type_name","status_code","status_name","match_date","match_time","match_utc_start","venue_id","venue_code","venue_name","venue_timezone","home_squad_id","home_squad_code","home_squad_name","home_goals","home_behinds","home_points","away_squad_id","away_squad_code","away_squad_name","away_goals","away_behinds","away_points","winning_squad_id","match_trx_id","rotation_period","rotation_period_secs","rotation_squad_id","rotation_squad_code","rotation_squad_name","off_reason","off_reason_code","off_person_id","off_display_name","off_fullname","off_jumper_number","off_date_of_birth","off_match_age","off_height","off_selected_position_id","off_selected_position_code","off_selected_position_name","off_season_position_id","off_season_position_code","off_season_position_name","on_person_id","on_display_name","on_fullname","on_jumper_number","on_date_of_birth","on_match_age","on_height","on_selected_position_id","on_selected_position_code","on_selected_position_name","on_season_position_id","on_season_position_code","on_season_position_name"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001209","4","456","140","WB","Western Bulldogs","Regular","REG","990740","R.Lobb","Rory Lobb","7","1993-02-09T00:00:00Z","33.2","207","4143","BP","Back Pocket","3100","KD","Key Def","1033076","L.Emmett","Louis Emmett","25","2007-03-23T00:00:00Z","19.1","199","4156","RK","Ruck","4000","RK","Ruck"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001309","4","463","80","HAW","Hawthorn","Regular","REG","1012857","J.Ginnivan","Jack Ginnivan","33","2002-12-09T00:00:00Z","23.3","185","4151","CHF","Centre Half Forward","1200","GF","Gen Fwd","1001024","N.Reeves","Ned Reeves","7","1998-10-31T00:00:00Z","27.4","210","4156","RK","Ruck","4000","RK","Ruck"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001409","4","463","80","HAW","Hawthorn","Regular","REG","1023473","N.Watson","Nick Watson","5","2005-02-24T00:00:00Z","21.1","170","4152","HFF","Half Forward Flank","1200","GF","Gen Fwd","1010708","S.Butler","Sam Butler","30","2003-02-10T00:00:00Z","23.2","184","4162","INT","Interchange","2010","MF","Mid-Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001509","4","469","80","HAW","Hawthorn","Regular","REG","296254","J.Impey","Jarman Impey","4","1995-07-09T00:00:00Z","30.8","178","4143","BP","Back Pocket","3200","GD","Gen Def","1020895","J.Newcombe","Jai Newcombe","3","2001-08-02T00:00:00Z","24.7","187","4157","OB","On Ball","2000","M","Mid"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001609","4","469","80","HAW","Hawthorn","Regular","REG","1017110","J.Ward","Josh Ward","25","2003-08-15T00:00:00Z","22.7","183","4158","OB","On Ball","2000","M","Mid","297566","J.Sicily","James Sicily","6","1995-01-06T00:00:00Z","31.3","188","4145","CHB","Centre Half Back","3100","KD","Key Def"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001709","4","608","140","WB","Western Bulldogs","Regular","REG","1008280","E.Richards","Ed Richards","20","1999-07-03T00:00:00Z","26.8","188","4158","OB","On Ball","2000","M","Mid","1029456","C.Hynes","Cooper Hynes","6","2006-02-28T00:00:00Z","20.1","190","4159","INT","Interchange","1200","GF","Gen Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001809","4","608","140","WB","Western Bulldogs","Regular","REG","1017939","R.Sanders","Ryley Sanders","9","2005-01-21T00:00:00Z","21.2","186","4150","HFF","Half Forward Flank","2000","M","Mid","1036123","S.Davidson","Sam Davidson","42","2001-12-13T00:00:00Z","24.3","191","4163","INT","Interchange","2010","MF","Mid-Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001909","4","618","140","WB","Western Bulldogs","Regular","REG","996708","B.Dale","Bailey Dale","31","1996-07-22T00:00:00Z","29.7","188","4146","HBF","Half Back Flank","3200","GD","Gen Def","1008454","C.Budarick","Connor Budarick","19","2001-04-06T00:00:00Z","25","175","4141","BP","Back Pocket","3200","GD","Gen Def"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3002009","4","620","80","HAW","Hawthorn","Regular","REG","1000980","L.Meek","Lloyd Meek","17","1998-04-22T00:00:00Z","28","203","4160","INT","Interchange","4000","RK","Ruck","1023473","N.Watson","Nick Watson","5","2005-02-24T00:00:00Z","21.1","170","4152","HFF","Half Forward Flank","1200","GF","Gen Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3002109","4","762","80","HAW","Hawthorn","Regular","REG","1005144","M.D'Ambrosio","Massimo D'Ambrosio","16","2003-06-05T00:00:00Z","22.9","178","4147","W","Wing","4467","W","Wing","1012857","J.Ginnivan","Jack Ginnivan","33","2002-12-09T00:00:00Z","23.3","185","4151","CHF","Centre Half Forward","1200","GF","Gen Fwd"
